MatchNo,GameNo,RallyNo,StrikeNo,StrikeVideoPosition,ScoreA1,ScoreA2,ScoreB1,ScoreB2,HitPlayer,BallPosition,NextBallPosition,StrikeTech,NextStrikeTech,StrikePosition,NextStrikePosition,GameAction,NextGameAction,StrikeEffect,NextStrikeEffect,SpinKind,NextSpinKind
2007072610,1,1,1,0.000000,0,0,0,0,柳承敏,2,11,2,13,2,5,2,3,6,5,10,3
2007072610,1,1,2,5.661878,0,0,0,0,王皓,11,20,13,14,5,8,3,12,5,6,3,8
2007072610,1,1,3,6.386603,0,0,0,0,柳承敏,20,13,14,9,8,11,12,7,6,9,8,3
2007072610,1,1,4,6.842365,0,0,0,0,王皓,13,26,9,26,11,14,7,14,9,2,3,12
2007072610,1,2,1,6.842365,0,0,1,0,柳承敏,2,7,2,13,2,5,2,3,6,5,10,7
2007072610,1,2,2,20.275454,0,0,1,0,王皓,7,8,13,14,5,6,3,12,5,6,7,8
2007072610,1,2,3,20.553789,0,0,1,0,柳承敏,8,7,14,9,6,5,12,7,6,5,8,3
2007072610,1,2,4,21.621102,0,0,1,0,王皓,7,22,9,16,5,8,7,10,5,4,3,4
2007072610,1,2,5,22.395678,0,0,1,0,柳承敏,22,17,16,19,8,7,10,11,4,5,4,3
2007072610,1,2,6,22.395678,0,0,1,0,王皓,17,14,19,6,7,10,11,8,5,4,3,4
2007072610,1,2,7,23.301329,0,0,1,0,柳承敏,14,9,6,5,10,5,8,5,4,9,4,3
2007072610,1,2,8,23.736542,0,0,1,0,王皓,9,26,5,26,5,14,5,14,9,2,3,12
2007072610,1,3,1,24.468156,0,0,2,0,王皓,1,14,1,14,1,6,1,4,5,8,7,8
2007072610,1,3,2,33.874526,0,0,2,0,柳承敏,14,19,14,5,6,7,4,7,8,5,8,3
2007072610,1,3,3,34.468703,0,0,2,0,王皓,19,14,5,6,7,6,7,6,5,6,3,4
2007072610,1,3,4,34.937624,0,0,2,0,柳承敏,14,15,6,5,6,5,6,5,6,5,4,3
2007072610,1,3,5,35.550567,0,0,2,0,王皓,15,22,5,4,5,6,5,6,5,10,3,2
2007072610,1,3,6,35.550567,0,0,2,0,柳承敏,22,25,4,25,6,13,6,13,10,1,2,11
2007072610,1,4,1,36.384975,1,0,2,0,王皓,1,12,1,14,1,6,1,4,5,6,7,8
2007072610,1,4,2,44.349789,1,0,2,0,柳承敏,12,19,14,5,6,7,4,7,6,3,8,3
2007072610,1,4,3,44.987283,1,0,2,0,王皓,19,10,5,4,7,6,7,6,3,10,3,2
2007072610,1,4,4,46.292032,1,0,2,0,柳承敏,10,25,4,25,6,13,6,13,10,1,2,11
2007072610,1,5,1,46.292032,2,0,2,0,柳承敏,2,19,2,3,2,9,2,3,6,5,6,3
2007072610,1,5,2,56.604896,2,0,2,0,王皓,19,22,3,16,9,8,3,10,5,4,3,4
2007072610,1,5,3,57.393109,2,0,2,0,柳承敏,22,21,16,5,8,7,10,7,4,9,4,3
2007072610,1,5,4,57.978125,2,0,2,0,王皓,21,26,5,26,7,14,7,14,9,2,3,12
2007072610,1,6,1,57.978125,2,0,3,0,柳承敏,2,11,2,11,2,5,2,3,6,3,10,9
2007072610,1,6,2,71.101517,2,0,3,0,王皓,11,22,11,12,5,8,3,12,3,10,9,8
2007072610,1,6,3,71.844973,2,0,3,0,柳承敏,22,25,12,25,8,13,12,13,10,1,8,11
2007072610,1,7,1,71.844973,3,0,3,0,王皓,1,14,1,14,1,6,1,4,5,6,7,8
2007072610,1,7,2,88.292569,3,0,3,0,柳承敏,14,13,14,3,6,5,4,7,6,5,8,3
2007072610,1,7,3,89.385869,3,0,3,0,王皓,13,22,3,4,5,10,7,6,5,4,3,2
2007072610,1,7,4,90.670733,3,0,3,0,柳承敏,22,9,4,5,10,5,6,5,4,1,2,3
2007072610,1,7,5,90.670733,3,0,3,0,王皓,9,10,5,25,5,13,5,13,1,10,3,11
2007072610,1,7,6,90.670733,3,0,3,0,柳承敏,10,25,25,0,13,0,13,0,10,0,11,0
2007072610,1,8,1,90.670733,4,0,3,0,王皓,1,6,1,10,1,6,1,4,5,6,5,4
2007072610,1,8,2,104.132957,4,0,3,0,柳承敏,6,21,10,3,6,7,4,5,6,5,4,1
2007072610,1,8,3,104.788864,4,0,3,0,王皓,21,22,3,16,7,8,5,10,5,6,1,4
2007072610,1,8,4,104.788864,4,0,3,0,柳承敏,22,21,16,3,8,7,10,7,6,3,4,1
2007072610,1,8,5,105.382383,4,0,3,0,王皓,21,22,3,16,7,8,7,10,3,10,1,4
2007072610,1,8,6,106.208497,4,0,3,0,柳承敏,22,25,16,25,8,13,10,13,10,1,4,11
2007072610,1,9,1,106.208497,5,0,3,0,柳承敏,2,19,2,9,2,7,2,3,6,5,8,3
2007072610,1,9,2,116.417172,5,0,3,0,王皓,19,10,9,4,7,6,3,6,5,2,3,2
2007072610,1,9,3,118.072166,5,0,3,0,柳承敏,10,9,4,26,6,14,6,14,2,9,2,12
2007072610,1,9,4,118.960011,5,0,3,0,王皓,9,26,26,0,14,0,14,0,9,0,12,0
2007072610,1,10,1,118.960011,5,0,4,0,柳承敏,2,17,2,13,2,9,2,3,6,5,10,7
2007072610,1,10,2,131.672594,5,0,4,0,王皓,17,8,13,12,9,6,3,12,5,6,7,8
2007072610,1,10,3,131.672594,5,0,4,0,柳承敏,8,21,12,3,6,7,12,7,6,5,8,3
2007072610,1,10,4,132.495891,5,0,4,0,王皓,21,10,3,16,7,6,7,10,5,6,3,4
2007072610,1,10,5,133.353934,5,0,4,0,柳承敏,10,21,16,3,6,7,10,7,6,1,4,1
2007072610,1,10,6,133.353934,5,0,4,0,王皓,21,22,3,4,7,10,7,6,1,10,1,2
2007072610,1,10,7,134.684590,5,0,4,0,柳承敏,22,25,4,25,10,13,6,13,10,1,2,11
2007072610,1,11,1,134.684590,6,0,4,0,王皓,1,14,1,14,1,6,1,4,5,6,9,8
2007072610,1,11,2,153.306832,6,0,4,0,柳承敏,14,19,14,3,6,7,4,7,6,5,8,3
2007072610,1,11,3,153.752984,6,0,4,0,王皓,19,20,3,16,7,8,7,10,5,6,3,4
2007072610,1,11,4,154.538404,6,0,4,0,柳承敏,20,21,16,3,8,7,10,7,6,5,4,3
2007072610,1,11,5,154.538404,6,0,4,0,王皓,21,22,3,16,7,8,7,10,5,6,3,4
2007072610,1,11,6,155.276043,6,0,4,0,柳承敏,22,21,16,3,8,7,10,7,6,5,4,1
2007072610,1,11,7,155.276043,6,0,4,0,王皓,21,16,3,16,7,12,7,10,5,6,1,4
