MatchNo,GameNo,RallyNo,StrikeNo,StrikeVideoPosition,ScoreA1,ScoreA2,ScoreB1,ScoreB2,HitPlayer,BallPosition,NextBallPosition,StrikeTech,NextStrikeTech,StrikePosition,NextStrikePosition,GameAction,NextGameAction,StrikeEffect,NextStrikeEffect,SpinKind,NextSpinKind
2011030501,1,1,1,0.000000,0,0,0,0,王皓,1,14,1,14,1,10,1,4,0,0,1,4
2011030501,1,1,2,18.074519,0,0,0,0,波尔,14,7,14,9,10,5,4,7,0,0,4,3
2011030501,1,1,3,18.604676,0,0,0,0,王皓,7,22,9,4,5,8,7,6,0,0,3,4
2011030501,1,1,4,19.017531,0,0,0,0,波尔,22,9,4,3,8,5,6,5,0,9,4,3
2011030501,1,1,5,19.426562,0,0,0,0,王皓,9,26,3,26,5,14,5,14,9,2,3,12
2011030501,1,2,1,21.085483,0,0,1,0,王皓,1,14,1,14,1,6,1,4,0,0,3,4
2011030501,1,2,2,32.846848,0,0,1,0,波尔,14,19,14,3,6,7,4,7,0,0,4,3
2011030501,1,2,3,33.767340,0,0,1,0,王皓,19,22,3,16,7,8,7,10,0,10,3,4
2011030501,1,2,4,34.250596,0,0,1,0,波尔,22,25,16,25,8,13,10,13,10,1,4,11
2011030501,1,3,1,36.179481,1,0,1,0,波尔,2,13,2,9,2,11,2,3,0,0,4,3
2011030501,1,3,2,44.275438,1,0,1,0,王皓,13,22,9,4,11,8,3,6,0,0,3,4
2011030501,1,3,3,44.828179,1,0,1,0,波尔,22,9,4,3,8,5,6,5,0,0,4,3
2011030501,1,3,4,45.232909,1,0,1,0,王皓,9,22,3,4,5,10,5,6,0,0,3,4
2011030501,1,3,5,45.683249,1,0,1,0,波尔,22,21,4,3,10,7,6,5,0,0,4,3
2011030501,1,3,6,46.143814,1,0,1,0,王皓,21,10,3,4,7,6,5,6,0,10,3,4
2011030501,1,3,7,47.758091,1,0,1,0,波尔,10,25,4,25,6,13,6,13,10,1,4,11
2011030501,1,4,1,47.758091,2,0,1,0,波尔,2,13,2,13,2,5,2,3,0,0,4,3
2011030501,1,4,2,59.561240,2,0,1,0,王皓,13,8,13,12,5,6,3,12,0,0,3,4
2011030501,1,4,3,60.128887,2,0,1,0,波尔,8,15,12,3,6,9,12,7,0,9,4,3
2011030501,1,4,4,61.203293,2,0,1,0,王皓,15,26,3,26,9,14,7,14,9,2,3,12
2011030501,1,5,1,62.824707,2,0,2,0,王皓,1,14,1,10,1,6,1,4,0,0,3,4
2011030501,1,5,2,74.653231,2,0,2,0,波尔,14,15,10,3,6,7,4,5,0,9,4,3
2011030501,1,5,3,75.396612,2,0,2,0,王皓,15,26,3,26,7,14,5,14,9,2,3,12
2011030501,1,6,1,76.989753,2,0,3,0,王皓,1,12,1,12,1,6,1,4,0,0,3,4
2011030501,1,6,2,90.285467,2,0,3,0,波尔,12,21,12,3,6,7,4,7,0,0,4,3
2011030501,1,6,3,90.695637,2,0,3,0,王皓,21,22,3,4,7,8,7,6,0,0,3,4
2011030501,1,6,4,91.318601,2,0,3,0,波尔,22,9,4,3,8,5,6,5,0,0,4,3
2011030501,1,6,5,91.887966,2,0,3,0,王皓,9,22,3,4,5,10,5,6,0,10,3,4
2011030501,1,6,6,92.332444,2,0,3,0,波尔,22,25,4,25,10,13,6,13,10,1,4,11
2011030501,1,7,1,93.861177,3,0,3,0,波尔,2,13,2,3,2,7,2,3,0,0,4,3
2011030501,1,7,2,113.506971,3,0,3,0,王皓,13,22,3,4,7,8,3,6,0,0,3,4
2011030501,1,7,3,113.919887,3,0,3,0,波尔,22,9,4,3,8,5,6,5,0,0,4,3
2011030501,1,7,4,114.402445,3,0,3,0,王皓,9,22,3,4,5,8,5,6,0,0,3,4
2011030501,1,7,5,114.877617,3,0,3,0,波尔,22,9,4,3,8,5,6,5,0,0,4,3
2011030501,1,7,6,115.455041,3,0,3,0,王皓,9,22,3,4,5,10,5,6,0,0,3,4
2011030501,1,7,7,115.900059,3,0,3,0,波尔,22,15,4,3,10,5,6,5,0,9,4,3
2011030501,1,7,8,116.465188,3,0,3,0,王皓,15,26,3,26,5,14,5,14,9,2,3,12
2011030501,1,8,1,118.968671,3,0,4,0,波尔,2,13,2,3,2,5,2,3,0,9,4,3
2011030501,1,8,2,130.881925,3,0,4,0,王皓,13,26,3,26,5,14,3,14,9,2,3,12
2011030501,1,9,1,132.986453,3,0,5,0,王皓,1,12,1,10,1,6,1,4,0,0,3,4
2011030501,1,9,2,150.124515,3,0,5,0,波尔,12,9,10,3,6,5,4,5,0,0,4,3
2011030501,1,9,3,150.791599,3,0,5,0,王皓,9,22,3,4,5,10,5,6,0,10,3,4
2011030501,1,9,4,151.279841,3,0,5,0,波尔,22,25,4,25,10,13,6,13,10,1,4,11
2011030501,1,10,1,153.623374,4,0,5,0,王皓,1,14,1,14,1,6,1,4,0,0,3,4
2011030501,1,10,2,165.721202,4,0,5,0,波尔,14,13,14,3,6,5,4,7,0,0,4,3
2011030501,1,10,3,166.332442,4,0,5,0,王皓,13,16,3,4,5,6,7,6,0,10,3,4
2011030501,1,10,4,166.749789,4,0,5,0,波尔,16,25,4,25,6,13,6,13,10,1,4,11
2011030501,1,11,1,167.555617,5,0,5,0,波尔,2,17,2,3,2,7,2,3,0,0,4,3
2011030501,1,11,2,185.845614,5,0,5,0,王皓,17,22,3,4,7,8,3,6,0,10,3,4
2011030501,1,11,3,186.570381,5,0,5,0,波尔,22,25,4,25,8,13,6,13,10,1,4,11
2011030501,1,12,1,188.469653,6,0,5,0,波尔,2,11,2,9,2,5,2,3,0,0,4,3
2011030501,1,12,2,203.926159,6,0,5,0,王皓,11,22,9,4,5,8,3,6,0,0,3,4
2011030501,1,12,3,204.532175,6,0,5,0,波尔,22,15,4,3,8,5,6,5,0,0,4,3
2011030501,1,12,4,205.067451,6,0,5,0,王皓,15,16,3,4,5,6,5,6,0,0,3,4
2011030501,1,12,5,205.645154,6,0,5,0,波尔,16,15,4,3,6,5,6,5,0,9,4,3
2011030501,1,12,6,206.317431,6,0,5,0,王皓,15,26,3,26,5,14,5,14,9,2,3,12
2011030501,1,13,1,207.212297,6,0,6,0,王皓,1,14,1,14,1,6,1,4,0,0,3,4
2011030501,1,13,2,232.932454,6,0,6,0,波尔,14,13,14,9,6,5,4,7,0,0,4,3
2011030501,1,13,3,233.507265,6,0,6,0,王皓,13,16,9,4,5,6,7,6,0,0,3,4
2011030501,1,13,4,234.275921,6,0,6,0,波尔,16,15,4,3,6,5,6,5,0,9,4,3
2011030501,1,13,5,234.948458,6,0,6,0,王皓,15,26,3,26,5,14,5,14,9,2,3,12
2011030501,1,14,1,236.934048,6,0,7,0,王皓,1,12,1,14,1,6,1,4,0,0,3,4
2011030501,1,14,2,252.806152,6,0,7,0,波尔,12,19,14,3,6,7,4,7,0,0,4,3
2011030501,1,14,3,253.308980,6,0,7,0,王皓,19,16,3,4,7,6,7,6,0,10,3,4
2011030501,1,14,4,253.769200,6,0,7,0,波尔,16,25,4,25,6,13,6,13,10,1,4,11
2011030501,1,15,1,255.265286,7,0,7,0,波尔,2,13,2,3,2,11,2,3,0,9,4,3
2011030501,1,15,2,269.704023,7,0,7,0,王皓,13,26,3,26,11,14,3,14,9,2,3,12
2011030501,1,16,1,271.233011,7,0,8,0,波尔,2,13,2,13,2,7,2,3,0,9,4,3
2011030501,1,16,2,285.357660,7,0,8,0,王皓,13,26,13,26,7,14,3,14,9,2,3,12
2011030501,1,17,1,286.458100,7,0,9,0,王皓,1,14,1,14,1,6,1,4,0,0,3,4
2011030501,1,17,2,302.502308,7,0,9,0,波尔,14,19,14,3,6,7,4,7,0,9,4,3
2011030501,1,17,3,303.052415,7,0,9,0,王皓,19,26,3,26,7,14,7,14,9,2,3,12
2011030501,1,18,1,304.743417,7,0,10,0,王皓,1,14,1,10,1,8,1,4,0,10,3,4
2011030501,1,18,2,321.094274,7,0,10,0,波尔,14,25,10,25,8,13,4,13,10,1,4,11
2011030501,1,19,1,322.253399,8,0,10,0,波尔,2,11,2,13,2,5,2,3,0,0,4,3
2011030501,1,19,2,343.120447,8,0,10,0,王皓,11,14,13,14,5,6,3,12,0,0,3,4
2011030501,1,19,3,343.926896,8,0,10,0,波尔,14,7,14,3,6,5,12,7,0,9,4,3
2011030501,1,19,4,344.175161,8,0,10,0,王皓,7,26,3,26,5,14,7,14,9,2,3,12
2011030501,2,0,0,0.000000,8,0,11,0,,0,0,0,0,0,0,0,0,0,0,0,0
2011030501,2,1,1,344.175161,0,0,0,0,波尔,2,13,2,9,2,7,2,3,0,0,4,3
2011030501,2,1,2,375.847753,0,0,0,0,王皓,13,22,9,4,7,10,3,6,0,0,3,4
2011030501,2,1,3,376.353077,0,0,0,0,波尔,22,9,4,3,10,5,6,5,0,0,4,3
2011030501,2,1,4,376.950590,0,0,0,0,王皓,9,22,3,4,5,8,5,6,0,0,3,4
2011030501,2,1,5,377.376841,0,0,0,0,波尔,22,9,4,3,8,5,6,5,0,9,4,3
2011030501,2,1,6,379.195451,0,0,0,0,王皓,9,26,3,26,5,14,5,14,9,2,3,12
2011030501,2,2,1,379.195451,0,0,1,0,波尔,2,11,2,13,2,5,2,3,0,0,4,3
2011030501,2,2,2,393.307624,0,0,1,0,王皓,11,14,13,10,5,10,3,8,0,10,3,4
2011030501,2,2,3,394.051272,0,0,1,0,波尔,14,25,10,25,10,13,8,13,10,1,4,11
2011030501,2,3,1,394.846975,1,0,1,0,王皓,1,14,1,14,1,10,1,4,0,0,3,4
2011030501,2,3,2,408.652630,1,0,1,0,波尔,14,11,14,13,10,5,4,11,0,0,4,3
2011030501,2,3,3,409.377887,1,0,1,0,王皓,11,20,13,4,5,8,11,8,0,0,3,4
2011030501,2,3,4,409.768803,1,0,1,0,波尔,20,15,4,3,8,5,8,5,0,0,4,3
2011030501,2,3,5,410.276440,1,0,1,0,王皓,15,22,3,4,5,8,5,6,0,0,3,4
2011030501,2,3,6,410.920880,1,0,1,0,波尔,22,9,4,3,8,5,6,5,0,9,4,3
2011030501,2,3,7,411.479776,1,0,1,0,王皓,9,26,3,26,5,14,5,14,9,2,3,12
2011030501,2,4,1,412.909181,1,0,2,0,王皓,1,20,1,14,1,8,1,4,0,0,3,4
2011030501,2,4,2,426.910825,1,0,2,0,波尔,20,13,14,3,8,9,4,7,0,0,4,3
2011030501,2,4,3,427.121086,1,0,2,0,王皓,13,22,3,16,9,8,7,10,0,0,3,4
2011030501,2,4,4,427.991284,1,0,2,0,波尔,22,21,16,3,8,9,10,7,0,0,4,3
2011030501,2,4,5,428.369730,1,0,2,0,王皓,21,10,3,4,9,6,7,6,0,0,3,4
2011030501,2,4,6,429.067397,1,0,2,0,波尔,10,21,4,3,6,9,6,5,0,0,4,3
2011030501,2,4,7,429.538991,1,0,2,0,王皓,21,22,3,4,9,8,5,6,0,0,3,4
2011030501,2,4,8,430.113923,1,0,2,0,波尔,22,15,4,3,8,5,6,5,0,9,4,3
2011030501,2,4,9,430.602181,1,0,2,0,王皓,15,26,3,26,5,14,5,14,9,2,3,12
