MatchNo,GameNo,RallyNo,StrikeNo,StrikeVideoPosition,ScoreA1,ScoreA2,ScoreB1,ScoreB2,HitPlayer,BallPosition,NextBallPosition,StrikeTech,NextStrikeTech,StrikePosition,NextStrikePosition,GameAction,NextGameAction,StrikeEffect,NextStrikeEffect,SpinKind,NextSpinKind
2009030203,1,1,1,0.000000,0,0,0,0,王皓,0,0,0,0,0,0,0,0,0,0,0,0
2009030203,1,2,1,0.850410,1,0,0,0,王皓,2,11,2,13,2,5,2,3,6,5,8,7
2009030203,1,2,2,6.458345,1,0,0,0,波尔,11,18,13,14,5,8,3,12,5,6,7,8
2009030203,1,2,3,7.710172,1,0,0,0,王皓,18,19,14,3,8,9,12,7,6,5,8,3
2009030203,1,2,4,7.710172,1,0,0,0,波尔,19,16,3,4,9,6,7,6,5,10,3,4
2009030203,1,2,5,9.220116,1,0,0,0,王皓,16,25,4,25,6,13,6,13,10,1,4,11
2009030203,1,3,1,10.846490,2,0,0,0,波尔,1,14,1,4,1,6,1,4,5,6,7,4
2009030203,1,3,2,24.268497,2,0,0,0,王皓,14,21,4,15,6,7,4,9,6,5,4,3
2009030203,1,3,3,25.135585,2,0,0,0,波尔,21,22,15,4,7,10,9,8,5,6,3,4
2009030203,1,3,4,25.135585,2,0,0,0,王皓,22,21,4,3,10,9,8,5,6,9,4,3
2009030203,1,3,5,25.853490,2,0,0,0,波尔,21,26,3,26,9,14,5,14,9,2,3,12
2009030203,1,4,1,28.119698,2,0,1,0,波尔,1,18,1,14,1,8,1,4,5,6,7,8
2009030203,1,4,2,36.258760,2,0,1,0,王皓,18,19,14,3,8,7,4,7,6,5,8,3
2009030203,1,4,3,37.031469,2,0,1,0,波尔,19,10,3,16,7,6,7,10,5,10,3,4
2009030203,1,4,4,38.237569,2,0,1,0,王皓,10,25,16,25,6,13,10,13,10,1,4,11
2009030203,1,5,1,38.409701,3,0,1,0,王皓,2,5,2,11,2,5,2,3,6,5,8,7
2009030203,1,5,2,48.254900,3,0,1,0,波尔,5,22,11,4,5,8,3,8,5,6,7,4
2009030203,1,5,3,49.013458,3,0,1,0,王皓,22,21,4,3,8,9,8,5,6,5,4,3
2009030203,1,5,4,49.875574,3,0,1,0,波尔,21,10,3,4,9,6,5,6,5,6,3,4
2009030203,1,5,5,50.130370,3,0,1,0,王皓,10,21,4,3,6,9,6,5,6,5,4,3
2009030203,1,5,6,50.778156,3,0,1,0,波尔,21,22,3,4,9,10,5,6,5,6,3,4
2009030203,1,5,7,51.397710,3,0,1,0,王皓,22,9,4,3,10,5,6,5,6,5,4,3
2009030203,1,5,8,52.059512,3,0,1,0,波尔,9,22,3,4,5,10,5,6,5,6,3,4
2009030203,1,5,9,52.542565,3,0,1,0,王皓,22,9,4,3,10,5,6,5,6,5,4,3
2009030203,1,5,10,53.350340,3,0,1,0,波尔,9,22,3,4,5,10,5,6,5,10,3,4
2009030203,1,5,11,54.129138,3,0,1,0,王皓,22,25,4,25,10,13,6,13,10,1,4,11
2009030203,1,6,1,56.557451,4,0,1,0,王皓,2,17,2,13,2,9,2,3,6,5,8,7
2009030203,1,6,2,72.494445,4,0,1,0,波尔,17,12,13,14,9,6,3,12,5,6,7,4
2009030203,1,6,3,73.077061,4,0,1,0,王皓,12,5,14,26,6,14,12,14,6,9,4,12
2009030203,1,6,4,76.025642,4,0,1,0,波尔,5,26,26,0,14,0,14,0,9,0,12,0
2009030203,1,7,1,76.025642,4,0,2,0,波尔,1,18,1,14,1,10,1,4,5,6,7,8
2009030203,1,7,2,95.058032,4,0,2,0,王皓,18,17,14,11,10,9,4,11,6,5,8,7
2009030203,1,7,3,95.560852,4,0,2,0,波尔,17,22,11,4,9,8,11,8,5,6,7,4
2009030203,1,7,4,96.399540,4,0,2,0,王皓,22,9,4,5,8,5,8,5,6,9,4,3
2009030203,1,7,5,96.808753,4,0,2,0,波尔,9,26,5,26,5,14,5,14,9,2,3,12
2009030203,1,8,1,99.289333,4,0,3,0,波尔,1,18,1,14,1,8,1,4,5,6,7,8
2009030203,1,8,2,112.803896,4,0,3,0,王皓,18,11,14,9,8,5,4,7,6,3,8,3
2009030203,1,8,3,113.400964,4,0,3,0,波尔,11,22,9,16,5,8,7,10,3,10,3,4
2009030203,1,8,4,114.184916,4,0,3,0,王皓,22,25,16,25,8,13,10,13,10,1,4,11
2009030203,1,9,1,114.184916,5,0,3,0,王皓,2,19,2,3,2,7,2,3,6,9,8,3
2009030203,1,9,2,128.286159,5,0,3,0,波尔,19,26,3,26,7,14,3,14,9,2,3,12
2009030203,1,10,1,130.963036,5,0,4,0,王皓,2,11,2,11,2,5,2,3,6,5,8,7
2009030203,1,10,2,142.224258,5,0,4,0,波尔,11,22,11,4,5,8,3,8,5,10,7,4
2009030203,1,10,3,142.993129,5,0,4,0,王皓,22,25,4,25,8,13,8,13,10,1,4,11
2009030203,1,11,1,143.772270,6,0,4,0,波尔,1,12,1,14,1,12,1,4,5,6,7,8
2009030203,1,11,2,160.679705,6,0,4,0,王皓,12,11,14,11,12,5,4,11,6,5,8,7
2009030203,1,11,3,161.371721,6,0,4,0,波尔,11,22,11,4,5,8,11,8,5,6,7,4
2009030203,1,11,4,161.972277,6,0,4,0,王皓,22,21,4,15,8,7,8,9,6,9,4,3
2009030203,1,11,5,163.511701,6,0,4,0,波尔,21,26,15,26,7,14,9,14,9,2,3,12
2009030203,1,12,1,163.511701,6,0,5,0,波尔,1,22,1,4,1,8,1,4,5,6,7,4
2009030203,1,12,2,174.569374,6,0,5,0,王皓,22,21,4,3,8,7,4,5,6,9,4,3
2009030203,1,12,3,175.195157,6,0,5,0,波尔,21,26,3,26,7,14,5,14,9,2,3,12
