MatchNo,GameNo,RallyNo,StrikeNo,StrikeVideoPosition,ScoreA1,ScoreA2,ScoreB1,ScoreB2,HitPlayer,BallPosition,NextBallPosition,StrikeTech,NextStrikeTech,StrikePosition,NextStrikePosition,GameAction,NextGameAction,StrikeEffect,NextStrikeEffect,SpinKind,NextSpinKind
2009021709,1,1,1,0.000000,0,0,0,0,王皓,2,13,2,9,2,5,2,3,4,9,8,3
2009021709,1,1,2,16.302982,0,0,0,0,柳承敏,13,26,9,26,5,14,3,14,9,2,3,12
2009021709,1,2,1,16.728349,0,0,1,0,王皓,2,5,2,11,2,5,2,3,6,5,8,7
2009021709,1,2,2,24.875801,0,0,1,0,柳承敏,5,22,11,4,5,8,3,8,5,6,7,4
2009021709,1,2,3,24.985494,0,0,1,0,王皓,22,21,4,15,8,7,8,9,6,5,4,3
2009021709,1,2,4,25.425658,0,0,1,0,柳承敏,21,22,15,4,7,2,9,8,5,4,3,4
2009021709,1,2,5,25.919603,0,0,1,0,王皓,2,9,4,26,7,14,8,14,4,9,4,12
2009021709,1,2,6,26.790442,0,0,1,0,柳承敏,9,26,26,0,14,0,14,0,9,0,12,0
2009021709,1,3,1,26.790442,0,0,2,0,柳承敏,1,12,1,14,1,6,1,4,5,6,7,4
2009021709,1,3,2,40.638928,0,0,2,0,王皓,12,5,14,11,6,5,4,11,6,5,4,7
2009021709,1,3,3,40.975107,0,0,2,0,柳承敏,5,22,11,4,5,8,11,8,5,10,7,4
2009021709,1,3,4,41.317703,0,0,2,0,王皓,22,25,4,25,8,13,8,13,10,1,4,11
2009021709,1,4,1,41.736744,1,0,2,0,柳承敏,1,22,1,4,1,8,1,4,5,6,3,4
2009021709,1,4,2,51.525413,1,0,2,0,王皓,22,21,4,15,8,7,4,9,6,9,4,3
2009021709,1,4,3,51.571860,1,0,2,0,柳承敏,21,26,15,26,7,14,9,14,9,2,3,12
2009021709,1,5,1,52.313220,1,0,3,0,王皓,2,5,2,13,2,5,2,3,6,5,8,7
2009021709,1,5,2,64.873791,1,0,3,0,柳承敏,5,6,13,10,5,6,3,8,5,10,7,4
2009021709,1,5,3,65.401712,1,0,3,0,王皓,6,25,10,25,6,13,8,13,10,1,4,11
2009021709,1,6,1,65.843617,2,0,3,0,王皓,2,13,2,11,2,5,2,3,6,5,8,3
2009021709,1,6,2,76.907415,2,0,3,0,柳承敏,13,14,11,4,5,8,3,8,5,4,3,4
2009021709,1,6,3,76.907415,2,0,3,0,王皓,14,21,4,15,8,7,8,9,4,9,4,3
2009021709,1,6,4,78.348236,2,0,3,0,柳承敏,21,26,15,26,7,14,9,14,9,2,3,12
2009021709,1,7,1,78.348236,2,0,4,0,柳承敏,1,18,1,4,1,8,1,4,5,4,7,4
2009021709,1,7,2,96.530832,2,0,4,0,王皓,18,7,4,3,8,5,4,5,4,9,4,3
2009021709,1,7,3,97.964519,2,0,4,0,柳承敏,7,26,3,26,5,14,5,14,9,2,3,12
2009021709,1,8,1,97.964519,2,0,5,0,柳承敏,1,12,1,12,1,8,1,4,5,6,7,8
2009021709,1,8,2,111.217925,2,0,5,0,王皓,12,19,12,11,8,7,4,11,6,5,8,7
2009021709,1,8,3,111.195250,2,0,5,0,柳承敏,19,22,11,4,7,10,11,8,5,4,7,4
2009021709,1,8,4,111.614950,2,0,5,0,王皓,22,9,4,26,10,14,8,14,4,9,4,12
2009021709,1,8,5,112.058091,2,0,5,0,柳承敏,9,26,26,0,14,0,14,0,9,0,12,0
2009021709,1,9,1,112.058091,2,0,6,0,王皓,2,11,2,11,2,7,2,3,4,9,8,7
2009021709,1,9,2,131.267283,2,0,6,0,柳承敏,11,26,11,26,7,14,3,14,9,2,7,12
2009021709,1,10,1,131.267283,2,0,7,0,王皓,2,11,2,13,2,5,2,3,6,5,8,7
2009021709,1,10,2,141.067746,2,0,7,0,柳承敏,11,6,13,12,5,6,3,12,5,6,7,8
2009021709,1,10,3,141.545592,2,0,7,0,王皓,6,21,12,5,6,7,12,7,6,5,8,3
2009021709,1,10,4,141.900134,2,0,7,0,柳承敏,21,22,5,16,7,8,7,10,5,10,3,4
2009021709,1,10,5,142.526712,2,0,7,0,王皓,22,25,16,25,8,13,10,13,10,1,4,11
2009021709,1,11,1,142.927585,3,0,7,0,柳承敏,1,20,1,4,1,8,1,4,5,6,7,4
2009021709,1,11,2,157.916719,3,0,7,0,王皓,20,21,4,3,8,9,4,5,6,5,4,3
2009021709,1,11,3,157.916719,3,0,7,0,柳承敏,21,16,3,16,9,8,5,10,5,6,3,4
2009021709,1,11,4,158.557138,3,0,7,0,王皓,16,21,16,15,8,7,10,11,6,5,4,3
2009021709,1,11,5,159.358708,3,0,7,0,柳承敏,21,14,15,4,7,10,11,8,5,6,3,4
2009021709,1,11,6,159.924118,3,0,7,0,王皓,14,15,4,3,10,5,8,5,6,3,4,3
2009021709,1,11,7,160.778696,3,0,7,0,柳承敏,15,10,3,25,5,13,5,13,3,10,3,11
2009021709,1,11,8,161.704653,3,0,7,0,王皓,10,25,25,0,13,0,13,0,10,0,11,0
2009021709,1,12,1,161.704653,4,0,7,0,柳承敏,1,22,1,4,1,8,1,4,5,6,3,4
2009021709,1,12,2,181.641871,4,0,7,0,王皓,22,21,4,3,8,9,4,5,6,9,4,3
2009021709,1,12,3,181.641871,4,0,7,0,柳承敏,21,26,3,26,9,14,5,14,9,2,3,12
2009021709,1,13,1,182.590767,4,0,8,0,王皓,2,11,2,11,2,7,2,3,6,5,8,7
2009021709,1,13,2,204.476535,4,0,8,0,柳承敏,11,22,11,4,7,8,3,8,5,6,7,4
2009021709,1,13,3,204.816869,4,0,8,0,王皓,22,21,4,15,8,7,8,9,6,5,4,3
2009021709,1,13,4,205.187020,4,0,8,0,柳承敏,21,22,15,4,7,8,9,8,5,6,3,4
2009021709,1,13,5,205.828270,4,0,8,0,王皓,22,13,4,15,8,7,8,9,6,9,4,3
2009021709,1,13,6,206.258614,4,0,8,0,柳承敏,13,26,15,26,7,14,9,14,9,2,3,12
2009021709,1,14,1,207.423796,4,0,9,0,王皓,2,17,2,13,2,7,2,3,6,5,8,7
2009021709,1,14,2,222.009699,4,0,9,0,柳承敏,17,20,13,14,7,8,3,12,5,6,7,8
2009021709,1,14,3,222.530569,4,0,9,0,王皓,20,5,14,3,8,5,12,7,6,3,8,3
2009021709,1,14,4,222.803449,4,0,9,0,柳承敏,5,10,3,25,5,13,7,13,3,10,3,11
2009021709,1,14,5,223.475626,4,0,9,0,王皓,10,25,25,0,13,0,13,0,10,0,11,0
2009021709,1,15,1,223.475626,5,0,9,0,柳承敏,1,14,1,14,1,6,1,4,5,6,7,8
2009021709,1,15,2,236.476862,5,0,9,0,王皓,14,5,14,11,6,5,4,11,6,5,8,7
2009021709,1,15,3,236.476862,5,0,9,0,柳承敏,5,22,11,4,5,8,11,8,5,6,7,4
2009021709,1,15,4,236.954111,5,0,9,0,王皓,22,19,4,15,8,7,8,9,6,5,4,3
2009021709,1,15,5,237.470043,5,0,9,0,柳承敏,19,20,15,4,7,8,9,8,5,6,3,4
2009021709,1,15,6,237.963914,5,0,9,0,王皓,20,21,4,15,8,7,8,9,6,5,4,3
2009021709,1,15,7,238.350322,5,0,9,0,柳承敏,21,22,15,4,7,8,9,8,5,6,3,4
2009021709,1,15,8,239.342778,5,0,9,0,王皓,22,9,4,3,8,5,8,5,6,5,4,3
2009021709,1,15,9,239.796295,5,0,9,0,柳承敏,9,10,3,4,5,6,5,6,5,6,3,4
2009021709,1,15,10,240.192558,5,0,9,0,王皓,10,15,4,15,6,7,6,9,6,5,4,3
2009021709,1,15,11,240.681209,5,0,9,0,柳承敏,15,14,15,25,7,13,9,13,5,10,3,11
2009021709,1,15,12,242.286735,5,0,9,0,王皓,14,25,25,0,13,0,13,0,10,0,11,0
2009021709,1,16,1,242.286735,6,0,9,0,柳承敏,1,18,1,4,1,8,1,4,5,6,7,4
2009021709,1,16,2,261.168336,6,0,9,0,王皓,18,21,4,15,8,7,4,9,6,5,4,3
2009021709,1,16,3,261.392061,6,0,9,0,柳承敏,21,22,15,4,7,8,9,8,5,6,3,4
2009021709,1,16,4,261.392061,6,0,9,0,王皓,22,15,4,15,8,7,8,9,6,5,4,3
2009021709,1,16,5,261.969347,6,0,9,0,柳承敏,15,16,15,4,7,8,9,8,5,6,3,4
2009021709,1,16,6,262.331961,6,0,9,0,王皓,16,21,4,3,8,9,8,5,6,9,4,3
2009021709,1,16,7,262.763150,6,0,9,0,柳承敏,21,26,3,26,9,14,5,14,9,2,3,12
2009021709,1,17,1,262.763150,6,0,10,0,王皓,2,11,2,13,2,5,2,3,6,5,8,3
2009021709,1,17,2,282.220172,6,0,10,0,柳承敏,11,6,13,14,5,6,3,12,5,6,3,8
2009021709,1,17,3,282.676787,6,0,10,0,王皓,6,19,14,3,6,5,12,7,6,5,8,3
2009021709,1,17,4,283.265404,6,0,10,0,柳承敏,19,8,3,4,5,6,7,6,5,10,3,4
2009021709,1,17,5,284.256274,6,0,10,0,王皓,8,25,4,25,6,13,6,13,10,1,4,11
2009021709,1,18,1,286.120909,7,0,10,0,王皓,2,11,2,11,2,7,2,3,6,5,8,7
2009021709,1,18,2,303.575372,7,0,10,0,柳承敏,11,22,11,4,7,8,3,8,5,6,7,4
2009021709,1,18,3,303.757152,7,0,10,0,王皓,22,15,4,15,8,7,8,9,6,9,4,3
2009021709,1,18,4,304.322440,7,0,10,0,柳承敏,15,26,15,26,7,14,9,14,9,2,3,12
2009021709,2,0,0,0.000000,7,0,11,0,,0,0,0,0,0,0,0,0,0,0,0,0
2009021709,2,1,1,305.119091,0,0,0,0,柳承敏,1,12,1,4,1,8,1,4,5,6,3,4
2009021709,2,1,2,389.710404,0,0,0,0,王皓,12,21,4,15,8,7,4,9,6,5,4,3
2009021709,2,1,3,390.057542,0,0,0,0,柳承敏,21,22,15,4,7,8,9,8,5,6,3,4
2009021709,2,1,4,390.416510,0,0,0,0,王皓,22,15,4,15,8,7,8,9,6,5,4,3
2009021709,2,1,5,390.910420,0,0,0,0,柳承敏,15,22,15,4,7,8,9,8,5,6,3,4
2009021709,2,1,6,391.313107,0,0,0,0,王皓,22,21,4,15,8,7,8,9,6,5,4,3
2009021709,2,1,7,391.711052,0,0,0,0,柳承敏,21,22,15,4,7,8,9,8,5,10,3,4
2009021709,2,1,8,392.241410,0,0,0,0,王皓,22,25,4,25,8,13,8,13,10,1,4,11
2009021709,2,2,1,393.023288,1,0,0,0,柳承敏,1,22,1,4,1,8,1,4,5,6,3,4
2009021709,2,2,2,404.112274,1,0,0,0,王皓,22,21,4,15,8,7,4,9,6,5,4,3
2009021709,2,2,3,404.285739,1,0,0,0,柳承敏,21,22,15,4,7,8,9,8,5,6,3,4
2009021709,2,2,4,404.584379,1,0,0,0,王皓,22,21,4,15,8,7,8,9,6,5,4,3
2009021709,2,2,5,405.053896,1,0,0,0,柳承敏,21,22,15,4,7,8,9,8,5,6,3,4
2009021709,2,2,6,405.390658,1,0,0,0,王皓,22,21,4,15,8,7,8,9,6,9,4,3
2009021709,2,2,7,405.935041,1,0,0,0,柳承敏,21,26,15,26,7,14,9,14,9,2,3,12
2009021709,2,3,1,406.686832,1,0,1,0,王皓,2,11,2,11,2,7,2,3,6,5,8,7
2009021709,2,3,2,420.413136,1,0,1,0,柳承敏,11,22,11,4,7,8,3,8,5,6,7,4
2009021709,2,3,3,420.721567,1,0,1,0,王皓,22,21,4,15,8,7,8,9,6,5,4,3
2009021709,2,3,4,421.343572,1,0,1,0,柳承敏,21,16,15,4,7,8,9,8,5,10,3,4
2009021709,2,3,5,421.792420,1,0,1,0,王皓,16,25,4,25,8,13,8,13,10,1,4,11
2009021709,2,4,1,422.504617,2,0,1,0,王皓,2,11,2,9,2,5,2,3,6,5,4,3
2009021709,2,4,2,434.878531,2,0,1,0,柳承敏,11,16,9,4,5,8,3,6,5,6,3,4
2009021709,2,4,3,435.228120,2,0,1,0,王皓,16,15,4,15,8,7,6,9,6,5,4,3
2009021709,2,4,4,435.600202,2,0,1,0,柳承敏,15,16,15,4,7,10,9,8,5,4,3,4
2009021709,2,4,5,435.911538,2,0,1,0,王皓,16,9,4,26,10,14,8,14,4,9,4,12
2009021709,2,4,6,436.227689,2,0,1,0,柳承敏,9,26,26,0,14,0,14,0,9,0,12,0
2009021709,2,5,1,436.227689,2,0,2,0,柳承敏,1,22,1,4,1,8,1,4,3,10,7,4
2009021709,2,5,2,451.115932,2,0,2,0,王皓,22,25,4,25,8,13,4,13,10,1,4,11
2009021709,2,6,1,451.115932,3,0,2,0,柳承敏,1,16,1,4,1,8,1,4,3,10,3,4
2009021709,2,6,2,466.294825,3,0,2,0,王皓,16,25,4,25,8,13,4,13,10,1,4,11
2009021709,2,7,1,466.294825,4,0,2,0,王皓,2,11,2,13,2,5,2,3,6,5,8,3
2009021709,2,7,2,487.705166,4,0,2,0,柳承敏,11,20,13,14,5,8,3,12,5,6,3,8
2009021709,2,7,3,487.843982,4,0,2,0,王皓,20,7,14,3,8,5,12,7,6,9,8,3
2009021709,2,7,4,488.547073,4,0,2,0,柳承敏,7,26,3,26,5,14,7,14,9,2,3,12
2009021709,2,8,1,489.323664,4,0,3,0,王皓,2,11,2,13,2,5,2,3,6,5,4,7
2009021709,2,8,2,504.658327,4,0,3,0,柳承敏,11,14,13,4,5,8,3,8,5,4,7,4
2009021709,2,8,3,504.658327,4,0,3,0,王皓,14,21,4,26,8,14,8,14,4,9,4,12
2009021709,2,8,4,505.964179,4,0,3,0,柳承敏,21,26,26,0,14,0,14,0,9,0,12,0
2009021709,2,9,1,505.964179,4,0,4,0,柳承敏,1,16,1,4,1,8,1,4,5,6,3,4
2009021709,2,9,2,524.403751,4,0,4,0,王皓,16,21,4,15,8,7,4,9,6,5,4,3
2009021709,2,9,3,524.718098,4,0,4,0,柳承敏,21,22,15,4,7,8,9,8,5,6,3,4
2009021709,2,9,4,525.041762,4,0,4,0,王皓,22,21,4,15,8,7,8,9,6,5,4,3
2009021709,2,9,5,525.412735,4,0,4,0,柳承敏,21,22,15,4,7,8,9,8,5,4,3,4
2009021709,2,9,6,525.809399,4,0,4,0,王皓,22,21,4,15,8,7,8,9,4,9,4,3
2009021709,2,9,7,526.224637,4,0,4,0,柳承敏,21,26,15,26,7,14,9,14,9,2,3,12
2009021709,2,10,1,526.224637,4,0,5,0,柳承敏,1,18,1,4,1,8,1,4,5,6,7,4
2009021709,2,10,2,545.386823,4,0,5,0,王皓,18,9,4,3,8,5,4,5,6,3,4,3
2009021709,2,10,3,545.386823,4,0,5,0,柳承敏,9,16,3,25,5,13,5,13,3,10,3,11
2009021709,2,10,4,546.512395,4,0,5,0,王皓,16,25,25,0,13,0,13,0,10,0,11,0
2009021709,2,11,1,546.512395,5,0,5,0,王皓,2,11,2,9,2,5,2,3,6,5,4,3
2009021709,2,11,2,572.537723,5,0,5,0,柳承敏,11,16,9,4,5,8,3,6,5,6,3,4
2009021709,2,11,3,572.537723,5,0,5,0,王皓,16,21,4,15,8,7,6,9,6,5,4,3
2009021709,2,11,4,573.140776,5,0,5,0,柳承敏,21,22,15,4,7,8,9,8,5,10,3,4
2009021709,2,11,5,573.507014,5,0,5,0,王皓,22,25,4,25,8,13,8,13,10,1,4,11
2009021709,2,12,1,574.270256,6,0,5,0,王皓,2,11,2,11,2,9,2,3,6,5,4,3
2009021709,2,12,2,591.124200,6,0,5,0,柳承敏,11,22,11,4,9,8,3,8,5,10,3,4
2009021709,2,12,3,591.124200,6,0,5,0,王皓,22,25,4,25,8,13,8,13,10,1,4,11
2009021709,2,13,1,592.266864,7,0,5,0,柳承敏,1,14,1,4,1,8,1,4,5,6,3,4
2009021709,2,13,2,616.945959,7,0,5,0,王皓,14,21,4,3,8,9,4,5,6,5,4,3
2009021709,2,13,3,616.945959,7,0,5,0,柳承敏,21,22,3,4,9,8,5,6,5,6,3,4
2009021709,2,13,4,617.960823,7,0,5,0,王皓,22,9,4,15,8,7,6,9,6,5,4,3
2009021709,2,13,5,617.960823,7,0,5,0,柳承敏,9,10,15,4,7,6,9,8,5,6,3,4
2009021709,2,13,6,619.516170,7,0,5,0,王皓,10,21,4,3,6,5,8,5,6,5,4,3
2009021709,2,13,7,620.454798,7,0,5,0,柳承敏,21,16,3,4,5,6,5,6,5,6,3,4
2009021709,2,13,8,621.230168,7,0,5,0,王皓,16,9,4,3,6,5,6,5,6,5,4,3
2009021709,2,13,9,621.892431,7,0,5,0,柳承敏,9,16,3,4,5,6,5,6,5,6,3,4
2009021709,2,13,10,622.502204,7,0,5,0,王皓,16,7,4,3,6,5,6,5,6,5,4,3
2009021709,2,13,11,623.205649,7,0,5,0,柳承敏,7,16,3,4,5,6,5,6,5,6,3,4
2009021709,2,13,12,623.780667,7,0,5,0,王皓,16,9,4,3,6,5,6,5,6,3,4,3
2009021709,2,13,13,624.422730,7,0,5,0,柳承敏,9,10,3,25,5,13,5,13,3,10,3,11
2009021709,2,13,14,624.422000,7,0,5,0,王皓,10,25,25,0,13,0,13,0,10,0,11,0
2009021709,2,14,1,624.422000,8,0,5,0,柳承敏,1,14,1,14,1,6,1,4,5,6,7,4
