MatchNo,GameNo,RallyNo,StrikeNo,StrikeVideoPosition,ScoreA1,ScoreA2,ScoreB1,ScoreB2,HitPlayer,BallPosition,NextBallPosition,StrikeTech,NextStrikeTech,StrikePosition,NextStrikePosition,GameAction,NextGameAction,StrikeEffect,NextStrikeEffect,SpinKind,NextSpinKind
2007102214,1,1,1,0.000000,0,0,0,0,王皓,2,11,2,13,2,5,2,3,6,5,10,7
2007102214,1,1,2,10.356927,0,0,0,0,波尔,11,20,13,10,5,8,3,8,5,4,7,4
2007102214,1,1,3,10.356927,0,0,0,0,王皓,20,21,10,5,8,7,8,5,4,9,4,3
2007102214,1,1,4,10.356927,0,0,0,0,波尔,21,26,5,26,7,14,5,14,9,2,3,12
2007102214,1,2,1,10.356927,0,0,1,0,王皓,2,11,2,9,2,5,2,3,6,5,8,3
2007102214,1,2,2,24.529333,0,0,1,0,波尔,11,22,9,4,5,10,3,6,5,6,3,4
2007102214,1,2,3,25.665084,0,0,1,0,王皓,22,21,4,15,10,7,6,9,6,5,4,3
2007102214,1,2,4,25.665084,0,0,1,0,波尔,21,16,15,4,7,10,9,8,5,4,3,2
2007102214,1,2,5,25.665084,0,0,1,0,王皓,16,9,4,3,10,5,8,5,4,1,2,1
2007102214,1,2,6,26.881454,0,0,1,0,波尔,9,22,3,6,5,8,5,6,1,10,1,4
2007102214,1,2,7,26.881454,0,0,1,0,王皓,22,25,6,25,8,13,6,13,10,1,4,11
2007102214,1,3,1,26.881454,1,0,1,0,波尔,1,6,1,14,1,6,1,4,3,8,7,8
2007102214,1,3,2,44.522091,1,0,1,0,王皓,6,19,14,5,6,9,4,7,8,1,8,3
2007102214,1,3,3,45.614451,1,0,1,0,波尔,19,22,5,16,9,8,7,10,1,10,3,4
2007102214,1,3,4,45.614451,1,0,1,0,王皓,22,25,16,25,8,13,10,13,10,1,4,11
2007102214,1,4,1,45.614451,2,0,1,0,波尔,1,12,1,14,1,8,1,4,5,6,9,8
2007102214,1,4,2,60.995832,2,0,1,0,王皓,12,11,14,11,8,5,4,11,6,3,8,7
2007102214,1,4,3,61.519263,2,0,1,0,波尔,11,22,11,6,5,8,11,8,3,10,7,4
2007102214,1,4,4,62.658916,2,0,1,0,王皓,22,25,6,25,8,13,8,13,10,1,4,11
2007102214,1,5,1,62.658916,3,0,1,0,王皓,2,19,2,9,2,9,2,3,6,5,8,3
2007102214,1,5,2,77.842921,3,0,1,0,波尔,19,16,9,4,9,6,3,6,5,6,3,2
2007102214,1,5,3,78.820744,3,0,1,0,王皓,16,21,4,15,6,7,6,9,6,5,2,3
2007102214,1,5,4,79.375576,3,0,1,0,波尔,21,22,15,6,7,8,9,8,5,4,3,4
2007102214,1,5,5,79.375576,3,0,1,0,王皓,22,21,6,15,8,7,8,9,4,9,4,3
2007102214,1,5,6,80.344168,3,0,1,0,波尔,21,26,15,26,7,14,9,14,9,2,3,12
2007102214,1,6,1,80.344168,3,0,2,0,王皓,2,17,2,9,2,7,2,3,6,5,8,3
2007102214,1,6,2,92.381404,3,0,2,0,波尔,17,22,9,6,7,8,3,6,5,4,3,4
2007102214,1,6,3,93.214494,3,0,2,0,王皓,22,21,6,15,8,7,6,9,4,7,4,3
2007102214,1,6,4,93.214494,3,0,2,0,波尔,21,8,15,6,7,6,9,8,7,4,3,4
2007102214,1,6,5,94.013549,3,0,2,0,王皓,8,21,6,5,6,7,8,5,4,9,4,3
2007102214,1,6,6,95.283676,3,0,2,0,波尔,21,26,5,26,7,14,5,14,9,2,3,12
2007102214,1,7,1,95.283676,3,0,3,0,波尔,1,12,1,10,1,12,1,4,5,6,7,4
2007102214,1,7,2,119.230435,3,0,3,0,王皓,12,21,10,5,12,7,4,5,6,5,4,3
2007102214,1,7,3,120.378746,3,0,3,0,波尔,21,16,5,6,7,6,5,6,5,4,3,4
2007102214,1,7,4,120.378746,3,0,3,0,王皓,16,21,6,5,6,7,6,5,4,9,4,3
2007102214,1,7,5,121.235848,3,0,3,0,波尔,21,26,5,26,7,14,5,14,9,2,3,12
2007102214,1,8,1,121.235848,3,0,4,0,波尔,1,20,1,6,1,8,1,4,1,10,3,4
2007102214,1,8,2,135.895485,3,0,4,0,王皓,20,25,6,25,8,13,4,13,10,1,4,11
2007102214,1,9,1,135.895485,4,0,4,0,王皓,2,11,2,13,2,5,2,3,6,7,10,7
2007102214,1,9,2,152.442993,4,0,4,0,波尔,11,14,13,6,5,6,3,8,7,4,7,4
2007102214,1,9,3,152.912263,4,0,4,0,王皓,14,15,6,15,6,5,8,9,4,3,4,3
2007102214,1,9,4,153.798562,4,0,4,0,波尔,15,22,15,4,5,8,9,8,3,6,3,4
2007102214,1,9,5,154.570945,4,0,4,0,王皓,22,21,4,3,8,7,8,5,6,7,4,3
2007102214,1,9,6,154.570945,4,0,4,0,波尔,21,22,3,4,7,6,5,6,7,2,3,2
2007102214,1,9,7,155.938914,4,0,4,0,王皓,22,9,4,15,6,5,6,9,2,9,2,3
2007102214,1,9,8,155.938914,4,0,4,0,波尔,9,26,15,26,5,14,9,14,9,2,3,12
2007102214,1,10,1,155.938914,4,0,5,0,王皓,2,11,2,13,2,5,2,3,6,5,8,7
2007102214,1,10,2,172.025186,4,0,5,0,波尔,11,20,13,4,5,8,3,8,5,4,7,4
2007102214,1,10,3,172.606238,4,0,5,0,王皓,20,15,4,15,8,7,8,9,4,7,4,3
2007102214,1,10,4,173.175465,4,0,5,0,波尔,15,16,15,4,7,6,9,8,7,4,3,2
2007102214,1,10,5,173.900018,4,0,5,0,王皓,16,21,4,3,6,9,8,5,4,9,2,1
2007102214,1,10,6,173.900018,4,0,5,0,波尔,21,26,3,26,9,14,5,14,9,2,1,12
2007102214,1,11,1,173.900018,4,0,6,0,波尔,1,12,1,14,1,6,1,4,5,6,9,8
2007102214,1,11,2,189.655313,4,0,6,0,王皓,12,5,14,13,6,5,4,11,6,7,8,7
2007102214,1,11,3,190.064442,4,0,6,0,波尔,5,14,13,6,5,8,11,8,7,10,7,4
2007102214,1,11,4,191.370168,4,0,6,0,王皓,14,25,6,25,8,13,8,13,10,1,4,11
2007102214,1,12,1,194.496714,5,0,6,0,波尔,1,22,1,6,1,8,1,4,3,10,3,4
2007102214,1,12,2,208.015054,5,0,6,0,王皓,22,25,6,25,8,13,4,13,10,1,4,11
2007102214,1,13,1,208.015054,6,0,6,0,王皓,2,11,2,9,2,9,2,3,6,1,8,3
2007102214,1,13,2,232.804170,6,0,6,0,波尔,11,10,9,24,9,6,3,10,1,10,3,4
2007102214,1,13,3,232.804170,6,0,6,0,王皓,10,25,24,25,6,13,10,13,10,1,4,11
2007102214,1,14,1,233.305932,7,0,6,0,王皓,2,17,2,13,2,9,2,3,6,7,10,7
2007102214,1,14,2,248.675129,7,0,6,0,波尔,17,20,13,6,9,8,3,8,7,4,7,4
2007102214,1,14,3,249.807295,7,0,6,0,王皓,20,15,6,15,8,5,8,9,4,9,4,3
2007102214,1,14,4,250.454948,7,0,6,0,波尔,15,26,15,26,5,14,9,14,9,2,3,12
2007102214,1,15,1,250.454948,7,0,7,0,波尔,1,12,1,14,1,6,1,4,5,6,9,8
2007102214,1,15,2,270.390658,7,0,7,0,王皓,12,13,14,9,6,7,4,7,6,5,8,3
2007102214,1,15,3,271.339710,7,0,7,0,波尔,13,16,9,16,7,8,7,10,5,4,3,4
2007102214,1,15,4,272.049168,7,0,7,0,王皓,16,21,16,3,8,7,10,7,4,5,4,3
2007102214,1,15,5,272.049168,7,0,7,0,波尔,21,10,3,4,7,6,7,6,5,4,3,2
2007102214,1,15,6,272.049168,7,0,7,0,王皓,10,21,4,3,6,9,6,5,4,3,2,1
2007102214,1,15,7,273.484027,7,0,7,0,波尔,21,10,3,4,9,6,5,6,3,10,1,2
2007102214,1,15,8,273.484027,7,0,7,0,王皓,10,25,4,25,6,13,6,13,10,1,2,11
2007102214,1,16,1,273.484027,8,0,7,0,波尔,1,12,1,14,1,12,1,4,5,6,9,4
2007102214,1,16,2,291.711812,8,0,7,0,王皓,12,11,14,13,12,5,4,11,6,5,4,7
2007102214,1,16,3,291.711812,8,0,7,0,波尔,11,12,13,14,5,8,11,12,5,6,7,8
2007102214,1,16,4,292.608903,8,0,7,0,王皓,12,19,14,3,8,7,12,7,6,5,8,3
2007102214,1,16,5,293.476921,8,0,7,0,波尔,19,10,3,4,7,6,7,6,5,2,3,2
2007102214,1,16,6,294.512696,8,0,7,0,王皓,10,21,4,15,6,7,6,9,2,9,2,3
2007102214,1,16,7,294.512696,8,0,7,0,波尔,21,26,15,26,7,14,9,14,9,2,3,12
2007102214,1,17,1,294.512696,8,0,8,0,王皓,2,17,2,9,2,9,2,3,6,7,8,3
2007102214,1,17,2,314.918905,8,0,8,0,波尔,17,14,9,4,9,10,3,6,7,4,3,2
2007102214,1,17,3,316.363794,8,0,8,0,王皓,14,9,4,3,10,5,6,5,4,9,2,1
2007102214,1,17,4,316.363794,8,0,8,0,波尔,9,26,3,26,5,14,5,14,9,2,1,12
