MatchNo,GameNo,RallyNo,StrikeNo,StrikeVideoPosition,ScoreA1,ScoreA2,ScoreB1,ScoreB2,HitPlayer,BallPosition,NextBallPosition,StrikeTech,NextStrikeTech,StrikePosition,NextStrikePosition,GameAction,NextGameAction,StrikeEffect,NextStrikeEffect,SpinKind,NextSpinKind
2009030201,1,1,1,0.000000,0,0,0,0,王皓,2,11,2,13,2,5,2,3,6,5,8,7
2009030201,1,1,2,12.489247,0,0,0,0,波尔,11,20,13,4,5,8,3,8,5,10,7,4
2009030201,1,1,3,13.164252,0,0,0,0,王皓,20,25,4,25,8,13,8,13,10,1,4,11
2009030201,1,2,1,13.752562,1,0,0,0,王皓,2,11,2,13,2,5,2,3,6,5,8,7
2009030201,1,2,2,25.344560,1,0,0,0,波尔,11,8,13,4,5,6,3,8,5,6,7,4
2009030201,1,2,3,26.211773,1,0,0,0,王皓,8,21,4,15,6,7,8,9,6,5,4,3
2009030201,1,2,4,26.834803,1,0,0,0,波尔,21,14,15,4,7,6,9,8,5,6,3,4
2009030201,1,2,5,27.036728,1,0,0,0,王皓,14,21,4,15,6,7,8,9,6,9,4,3
2009030201,1,2,6,27.632624,1,0,0,0,波尔,21,26,15,26,7,14,9,14,9,2,3,12
2009030201,1,3,1,28.102653,1,0,1,0,波尔,1,12,1,14,1,8,1,4,5,6,7,8
2009030201,1,3,2,38.969163,1,0,1,0,王皓,12,11,14,13,8,5,4,11,6,5,8,7
2009030201,1,3,3,39.627961,1,0,1,0,波尔,11,18,13,14,5,8,11,12,5,6,7,8
2009030201,1,3,4,39.877417,1,0,1,0,王皓,18,17,14,11,8,7,12,11,6,9,8,7
2009030201,1,3,5,40.758143,1,0,1,0,波尔,17,26,11,26,7,14,11,14,9,2,7,12
2009030201,1,4,1,40.758143,1,0,2,0,波尔,1,12,1,14,1,6,1,4,5,10,7,8
2009030201,1,4,2,52.205147,1,0,2,0,王皓,12,25,14,25,6,13,4,13,10,1,8,11
2009030201,1,5,1,54.420914,2,0,2,0,王皓,2,17,2,13,2,7,2,3,6,9,8,7
2009030201,1,5,2,61.344966,2,0,2,0,波尔,17,26,13,26,7,14,3,14,9,2,7,12
2009030201,1,6,1,62.514020,2,0,3,0,王皓,2,11,2,3,2,7,2,3,6,5,8,3
2009030201,1,6,2,67.935401,2,0,3,0,波尔,11,16,3,4,7,8,3,6,5,6,3,4
